اتش سوزی ترکیه هواپیما اعزام زاگرس خوزستان زاگرس_در_اتش زاگرس محیط_زیست سپاه	train	ecology
دلیل صعود دلیل ریزش بازار مهم تره سودی معامله کدومشون اهمیت ارزندگی رشد قیمتی بورس علیرضا_جاودانی	train	economics
امار لیکویید ساعت شورتها لیکویید فاندینگ ریت مجدد منفی موجودی صرافیها حجم تغییر چندانی بیتکوین	train	tech
استراتژی معاملاتی شاخص فارکس اموزش_رایگان_فارکس	train	economics
جناب سید محرومان سانسور عوارض واکسن رسانه‌ها دستور اتفاق افتاده ؟! قبول کار نیس حالیکه خودتون صراحتا رسانه‌ها دستور دادین تشویق واکسن زدن کنن ؟! قرار تشویق عوارضش بگن نه_به_واکسن_اجباری	train	health
امار اورتون بازی لیگ برتر برد کسب کرده_است ارسنال	train	sport
نمی‌گید هرکی خفه می‌شه جمع بره !!! هوا کثیفه الودگی_هوا	train	ecology
کرونا نفس‌مان حال‌مان خوشی‌‌مان نگذاشتیم نگذاشتیم جای‌مان نگذاشتیم نگذاشتیم جان‌مان ‌هم زنده کروناست بمیرد	train	health
محصولات کشاورزی دوبار سال کشت کشاورز نتونه محصول بکاره برداشت درامد نداره !!! اقای وزیر حقوق ندیم عوضش قول میدیم ازتون معذرت خواهی_کنیم دسته ؟؟!! وزیرنیرو محرابیان اصفهان خشکسالی_اصفهان اب	train	ecology
جدیدترین امار_کرونا واکسن ترکیه پنجشنبه دسامبر تست‌های مبتلایان نفر بهبودیافتگان نفر فوتی‌های نفر واکسن تزریق دوز درصد بزرگسالان واکسن	train	health
میرم رستوران باکلاس رستوران لاکچری	train	lifestyle
ماهه طرح_ترافیک خبرنگاری تایید مدارک ماه عوارض تردد طرح ترافیک لحاظ می‌شه جریمه‌ای تاریخ معاینه فنی‌م سررسیده بدهی عوارض می‌دونه حسابم پول ترددهام عادی شهرداری	train	transport
بیتکوین لعنتی نقدینگی بازار سمت جذب میکنه	train	tech
جمعه رسد نگوید ارباب عج غایب این_الرجبیون اللهم_عجل_لولیک_الفرج	train	religion
رفتم دندونپزشکی ترمیم سطحی کامپوزیت دندان هشتصد تومن ازم تعرفه دندانپزشکی نوشته سیصد خورده_ای شکایت بریم ؟؟ دندانپزشکی وزیر_بهداشت بازرسی زورگیری	train	health
صنما مها نگارا دل دلم دود خرد زند زمینش شعر میم_الف احمدتبار	train	art
راه_اندازی_رستورانراه_اندازی_فست_فود راه_اندازی_کافه راه_اندازی_کسب_و_کار کافه_گردی کافه_باز رستوران رستورانداران رستورانگردی شکموها_در_همین_دنیا_به_بهشت_میروند __	train	lifestyle
امام جعفرصادق علیه‌السلام لایبقی مومن میت دخلت الفرحه فی ‌قبره وقت ظهور حضرتش مومن دنیا باقی نمی‌ماند سرور شادمانی قبر فرا می‌گیرد بحار اللهم_عجل_لولیک_الفرج	train	religion
تعریف جملات تعریف استعمارگر مستعمره زاگرس منبع اب استعمارگران دلسوزی رفتن منفعتمان مستعمرهمان شهرهایتان اب مشکل تمدتان خون اب بنا نهادهاید	train	ecology
پذیرش بیت_کوین به‌عنوان پرداخت انتشارات کریپتو خبر_ارز_دیجیتال بیتکوین	train	tech
استقلال گذاشتن بازی تیم جدول الومنیوم رکورد ازای دقیقه گل خورده ثبت رسونده سیو شوت دروازه بان استقلال بازی استقلال بازی بازی گلی دریافت فکت بینظیر	train	sport
بازی نمی‌بریم بازی نمی‌کنیم می‌بریم حالت هواداران انتقاد بازی می‌خواهند پیروزی نهایت تیمی قهرمان خواهد_شد بلد روزهایی پیروز پرسپولیس	train	sport
گوشواره تلفیق چرم طبیعی پلیوار دوزی سوزن_دوزی مد_روز رودوزی_سنتی مدرن لباس_سنتی سیاه_دوزی رو_دوزی لاکچری خامه_دوزی زیورالات_سنتی شال_بلوچی طراحی_لباس بدلیجات_شیک مزون خلاقیت دخترانه مجلسی_زنانه صندل_شیک مدل_لباس_دخترانه مدل_لباس_عروس	train	lifestyle
بیاد کافی شاپ رستوران هفته بهمن ماه هماهنگ میشیم کار کافی شاپ رستوران	train	lifestyle
دوره‌های خوشحالی صعود جام_جهانی لحظه‌ای زودگذر حیرت‌انگیزه کاممون تلخ میکنه استاد شیرینی‌زدایی شادی‌های ملی‌مونم	train	sport
ذرات معلق خطرناکترین الاینده‌های هوا منشا طبیعی دستکاری‌های انسان طبیعت الودگی_هوا	train	ecology
حواستون !؟ سرعت اینترنت شب میارن پایین بیخیال بشی ول نیمساعته میخوام عکس مگ دانلود نمیشه فیلترشکن ببدختی وصل مرگ_اینترنت همینه همینجاست	train	tech
قطار مسافربری ایران افغانستان قطار ازمایشی مسافربری پیمودن کیلیومتر ایران خاک افغانستان شده_است	train	transport
امیکرون ایران پیش‌بینی ابتلای نفر بازگشایی بخش‌های ای‌سی‌یو کرونا ایران بهداشت	train	health
بستنی اسپرسو افاگاتو بستنی وانیلی بریزید فنجون روشم قهوه برزید نوش جان	train	lifestyle
پیامبر صلی الله اله معلم برانگیخته کنزالعمال	train	education
عجیبه برام افرادی مدافع حقوق زن هستن دنبال رفع محدودیتهای فیزیکی پوششی هستن اشاره قوانین مدنی اجتماعی ضد زن نمیکنن !!!	train	social
مشکل اینه دوران غیبت عادت نمیدونیم محروم سرمون گرم دنیاست طلب ظهورش عادت ورد زبونمون پسر فاطمهس مارو حجاب عادت نجات بده اللهم_عجل_لولیک_الفرج	train	religion
ان‌طبیبی‌که‌مرا دید‌ در‌ گوشم‌ درد‌ تو‌ دوری‌ یار‌ به‌ ان‌ عادت‌ اللهم_عجل_لولیک_الفرج	train	religion
سرمربی کنفرانس مسایل بشه بحث جداست فهمیدین مجیدی سرب ریخته بازم براتون مجهوله تاج	train	sport
تماس رانندگان تپسی پشتیبانی لذت ببرید انسانیت یادی کارانه کادر_درمان تاخیر پرداخت کرونا تپسی	train	transport
مشتاق نظرات صد_یک صدیک محصول محصولات_گیاهی محصولات_خانگی میان_وعده غذا غذای_ایرانی غذای_سالم مسابقه مسابقه_اینستاگرامی مسابقات	train	lifestyle
دل جان امد وقت بازایی حافظ	train	art
سلام امیکرون خدا شکر شله	train	health
ریزش تفاوت زیادی منتظر برگشت نباشید نظرم هولدرای قدیمی هدف بازار ساز هستن تکونی بهشون بده احتمال دیدن کف قبله مسیر نوسان همراهه خط مستقیم بیتکوین	train	tech
خدایا شفاعت حسین قیامت نصیبم شب_زیارتی اللهم_عجل_لولیک_الفرج	train	religion
طبیب عشق مسیحا مشفق لیک درد نبیند دوا حافظ	train	art
خبرنگاران ورزشکاران شرکت المپیک زمستانی پکن چین تمرینات اغاز کرده‌اند دلیل شیوع سویه امیکرون کرونا اجازه ورود شهر ربات‌ها سیستم نقاله راه‌حل جالبی چین سرو غذا خبرنگاران المپیک تدارک دیده_است	train	health
راجع کرپتورمز ارزهای دیجیتال اطلاعات ریتوییت_لطفا کریپتو ارز_دیجیتال	train	tech
جوری زندگی خودکشی همشون تعجب کنن بگن حالش مرگ خودکشی	train	social
بزرگداشت مقام زن حضور رییس‌جمهور مراسم بزرگداشت مقام زن صبح حضور رییس‌جمهور سالن اجلاس سران تهران برگزار روز_زن گزارش تصویری	train	social
عقل جن نمیرسه سکه‌های اهدایی هوادار هزاردلار بفروشی دلارها بعنوان دستمزد بازیکن خارجی باشگاه بدی بستانکار سرنخ پوله گم بشه اب اسیاب افتاد بزنی گوشش نبوغ اختلاس اخه پرسپولیس	train	sport
نشود صبح عرض ارادت زیبای صبح تلاوت صلی‌الله‌علیک‌یا‌اباعبدالله اللهم_عجل_لولیک_الفرج	train	religion
یک‌سری راننده‌های اسنپ مشکل خوردم ماه‌هاست رسیدنشون زنگ می‌زنم می‌پرسم کولر ماشینشون مشکلی پای تلفن راننده افتادیم اتوبان شیشه پایین کولرم خرابه می‌تونید سفر لغو !! مسیله‌م کولر نیستتوهینه	train	transport
بخشنامه بانک مرکزی تخلف بانک‌ها نرخ سود_سپرده بخشنامه‌ای بانک_مرکزی بانک‌ها ارسال رعایت نرخ درصدی سود علی‌الحساب سپرده‌های سرمایه‌گذاری مدت‌دار تاکید شده_است سود_بانکی	train	economics
هشدار امار گفتگو خانواده‌های ایرانی طبق اخرین پژوهش سطح کشور متوسط گفتگوی زوجین خانواده ایرانی دقیقه امار زنگ خطر نشانه کاهش خانواده ایرانی	train	social
ویدیوی منتشر منطقه رودان استان هرمزگان شدت سیلاب منطقه گرفتار خانه‌ها سیل می‌دهد	train	ecology
ارامش قایق زندگیت بسپاری صاحب ساحلارامشاست الابذکرالله تطمین القلوبخدا	train	religion
گزارش رویترز ایران ماهانه بشکه نفت چین صادر می‌کند فروش بشکه نفت دلار تخفیف می‌دهد سال روند ادامه ایران تومان تخفیف نفتی چین می‌دهد معادل ماه پرداخت یارانه نقدی جمعیت کشور	train	economics
متقاضیان دریافت تسهیلات ضامن ویدیو ببینند رییس‌کل بانک_مرکزی پرداخت وام_بدون_ضامن نیاز اطلاع‌رسانی دقیق‌تری می‌گرفت اسان‌کردن دسترسی اخذ تسهیلات خرد رویکرد اعتبارسنجی معنی سرفصل	train	economics
کشته معشوق درد نباشد خلق زنده جانند زنده تاثیر سعدی	train	art
گل ارسلان_مطهری برد مهم استقلال هوادار روزی تیم شرایط بدنی روحی خوبی قرار برد استقلال مهم	train	sport
دانلود اهنگ رضا صادقی بمونی برام چشات دنیامه اهنگ موزیگ	train	art
جنایاتی شیخ دلقک عادی تبدیل سنتی اخوندا پروراندکرد جنایت چشمان عادی جرثقال خیابان برد جوان ایرانی درخیابان گرداند قتل شخصیت فردنیست جوان خورد ونابود حقوق_بشر زنان موناحیدری	train	social
ازم پرسید صبحانه محبوبت هرچی دیدم چایی نون‌پنیر میاد ذهنم یاد پسره افتادم پرسیدن ارزوت ارزو پدر رفیق ریتوییت_لطفا شهرام مردعلی غذا	train	lifestyle
زودی حراج باندل ان‌اف‌تی مدل کانسپت اتومبیل سیزتامورودر ساخت کمپانی سیزتا امریکا مارچلو گاندینی راننده لامبورگینی جورجو مورودر اهنگساز موسیقی‌دان الکترودنس تاسیس خودرو مهندسان کارکنان لامبورگینی توسعه داده_شده_است کریپتو	train	tech
اقبال سال سال جاری لطف رمزارز کلوب دلاری	train	tech
هشت فریم دیدار خواننده پاپ وزیر ارشاد دیداری هماهنگی مستقیم مجتبی امینی تهیه گاندو تازگی حوزه تهیه کنندگی موسیقی وزیر ارشاد پذیرفت عکسهای	train	art
دوستان شب عادت کرده_اند خواب غزلی توییت بخوابند نوبت دوستان دختر رز توبه مستوری محتسب کار دستوری غزلیات حافظ	train	art
پرسپولیس هواداراش براش نگران میشن بقیه نگران پولشون میشن	train	sport
سرزمین نفرین اسنپ بگیره رانندها سو میکنن تورم گرانی استهلاک ماشین قیمت افسار کسیخته قطعات ماشین اعتراض میکنه بلاک اسنپ	train	transport
کمینه کاری الزام سازندگان ساخت اب‌انبار جمع‌اوری اب باران برف ساختمان‌ها مصارف نوشیدنی ایجاد شبکه انتقال اب باران برف شهرها روستاها ذخیره‌گاه‌های اب مصارف صنعتی کشاورزی احیانا تصفیه مصرف خانگی	train	ecology
اب ارزش موقع پمپاژ رفتم منبع حد ریز نرسه لیتر هدر نره عوض ازین ویو منظره کیفور	train	ecology
دوستان تایم فریم ساعته کانال شکستیم تایم فریم کانال نزولی !! خریدها پله سرمایه زیادی درگیر معامله	train	tech
صبا گذری افتدت کشور دوست بیار نفحه‌ای گیسوی معنبر دوست گدا تمنای وصل هیهات خواب ببینم خیال منظر دوست دوست نمی‌خرد عالمی نفروشیم مویی دوست حافظ	train	art
تویی وسط اینهمه هشتک برق_نداریم اب خوزستان بدبختی گرانی خال طرح_صیانت درمجلس_انقلابی تصویب یادت هشتکها رودیوار نوشته توییت فریاد کوچه خیابان اتش طرح خاکسترتون میکنه بادتون بچرخ بچرخیم	train	ecology
حفظ محیط_زیست حفظ اینده تفکیک_زباله کمک اینده کمک کودکان_کار کمک ایندگان	train	ecology
فک خدا دوربین مخفی خواد تبریز بسازه بصورت سریالی زلزله فرسته زلزله_تبریز قسمت_	train	ecology
شرایط فعلی کار ترید نزدنه اعصاب روانمون لیکویید	train	tech
حجم معاملات لانگ شورت بیت‌کوین تفکیک صرافی‌ها ساعت	train	tech
معرفی_کتاب جالبه راست‌های ایرانی استنادشون رمان‌های جورج_اورول دفاع استدلال‌هاشون عزیزان عجالتا مزرعه حیوانات بخونید سوسیالیسم راست_عمرا_اگر_بفهمد	train	art
رشتو مهم‌ترین منابع اختیار دولت کاهش نابرابری ایجاد عدالت_اجتماعی مالیات انفال دولت اخذ مالیات گروه‌های درامد بازتوزیع منابع جمع‌اوری امر رقم بزند	train	economics
پنجره نقل انتقالات استقلال پرسپولیس داستان هفته چهارباربسته !!!	train	sport
حقوق معلمان ببینیم فلاکت‌بار اموزش‌وپرورش کشور رتبه_بندی_فرهنگیان	train	education
براشون نمیفته بهشون بگی پنجاه مامانت پنجاه سالگیتم اجازه نداده بری کلاس دف خانواده ایرانی چیدن بالت	train	social
وام میلیونی مسکن می‌توان اتاق متری تهران خرید جالب‌تر قسط خرید اتاق تومانه حقوق قیمت_مسکن فقر اقتصاد	train	economics
روزی بابت مساله بیخود ذهنم درگیر نفر میمیرن نفر خبر بیماری خودشون عزیزانشون میشنون پدر شرمنده زن بچه شون خاک سرت ارغوان	train	ecology
شهید بابایی پرسیدن عباس خبر نگهبانی دل مشغولیم خدا نشود شهداا_الوطن لیله_الشهداا اللهم_عجل_لولیک_الفرج	train	religion
سهامداران سهام عدالت اوج شاخص بورسمرداد ابتدای بهمن درصد ضرر ارزش سبد سهام عدالت تومانی نقطه اوج شاخص بورس تومان ابتدای بهمن تومان تجارت‌نیوز	train	economics
چین زن ماهه باردار ندادن بیمارستان تست کرونا ساعت همونجا نشسته بچه‌ش سقط قانون انسان	train	health
خبر فارغ التحصیلان دانشگاه_تهران طرح تجاری پایان نامه مقطع کارشناسی ارشد دکتری	train	education
شاخص ترس طمع بیت کوین شنبه دسامبر دی وضعیت	train	tech
صبح مسیر کار اتفاقی عده دیدم رفتن مدرسه امیکرون بازار امتحانات مدارس حضوری برگزار مهم ارزش جان امیکرون	train	health
دلم غافل اقا پای گنه وا نفسم ذلت کشد مهدی زهرا خجالت کشد کار دل ازردن کار مولا خون دل خوردن شب واهمه عزیز فاطمه !!! اللهم_عجل_لولیک_الفرج	train	religion
ورود ایران فرم خوداظهاری_کووید دریافت کادر پرواز فرودگاهقرنطینه بهداشت مونده دستم فرودگاه_امام وزارت_بهداشت هواپیمایی_کشوری	train	health
ماه مارچ هواپیمای مسافربری اتیوپی پرواز بلند فرودگاه ادیس ابابا سقوط سرنشین جانشان	train	transport
شنبه دی دلار یورو درهم سکه طلای عیار بیتکوین اتریوم ریپل دلار وبمانی ارز دلار سکه طلا بیتکوین وبمانی ریپل	train	economics
اختلاف تصویر روزه بارونی بارون هوا بارونیه ماشین میاد گوش ببرید اسنپ	train	transport
نمی‌دانم اسمان می‌نگرم یاد باران می‌افتم باران اسمان می‌شوید خاک فراموش نمی‌دانم اسمان می‌نگرم اسمان بارانی اختیار غمگین می‌شوم بیژن_جلالی	train	ecology
سازمان بهداشت جهانی خطر اومیکرون دلیل اثربخشی ضعیف واکسن کورونا مقابله هشدار	train	health
مکن خواب بیدارم خدا خلوتی خیالش حافظ غزل	train	art
لمع البرق الطور انست فلعلی لک ات بشهاب قبس کاروان خواب بیابان وه بیخبر غلغل جرسی حضرت حافظ	train	art
قهوه کافیین کافیین قهوه_بدون_کافیین دیکف قهوه اوسکافه اوسکافه_اکادمی	train	lifestyle
شنیدن جمله دهان معلمان امید دل‌هایمان روشن می‌کند یاداور موقعیتی موضع پیش‌رو زنده معلمان بکتاش_ابتین معلمان اعتراضات_سراسری_معلمان	train	education
یادمه موقع ایران روستاهای بختیاری خوزستان چهارمحال_بختیاری میرفتم میدیدم خونه شون شاهنامه قران دلیلی همون موقع نوجوانی بختیاری بودنم افتخار میکردم دینی دوری شون دین مذهب منوفارسی	train	religion
برکت شماها ازن جدایی ناپذیر زندگی شده_است الودگی_هوا	train	ecology
دلقک‌های جیره ضد ایرانی هرچقدر تلاش ورزش ایران تحریم مانع فعالیت‌های زنان ایرانی جوامع المللی بشن موفق نشدن خبر خانم گلاره_ناظمی گزینه‌های داوران زن دنیا ایران حجاب	train	social
پیشنهاد_فیلم طبق معمول فیلمای موفق ایرانی درد رنج بدبختی فیلم جذابیت هاش لهجه دلنشین شیرازیه ادم کیف میکنه بازی امیر جدیدی جون جوناتون اضافه میکنه ماجرای زندانی مالیه کیف سکه میکنه	train	art
بات گوگل میکنه سیو بات گوگل ساختاری مشابه کروم خاطر کاربر صفحات سایت میبینه طبیعیه سایت شامل هارو دانلود میکنه دلیلش اینه‌که فرایند پردازش نشه ممکنه بخش‌هایی سایت ظاهر نبینه	train	tech
قیمت دلار بازار متشکل قیمت دلار بازار متشکل کاهش تجربه افت تومانی نهصد نود تومان معامله	train	economics
تیم بازیکنای مس رفسنجان اطمینان میگفتم قهرمانیم مسیا استقلال	train	sport
مطلب روتصاویراداکرده نتایج تحقیق علمی توانگلیس وکاناداوامریکا افرادی ماری‌جوانا مصرف میکنن علت وجودماده درماریجواناازعفونت ازویروس کرونا کوید ریه وبدنشان می‌شودوشاخکهای ویروس نمی‌تواند سلولهای بدن بچسبندوغیرفعال میشن	train	health
استاندار تهران ستاد مقابله مدیریت ویروس کرونای استان لغو طرح_ترافیک اصرار شهرداری پایتخت تمکین نمی‌کندایرنا	train	transport
ذره مخالفت وزیرک ببینیم بشناسیم کارون هورالعظیم عطش اب	train	ecology
طاعت خاک نهی پیشانی صدق ار اخلاص پیشانی سعدی	train	art
منم زن تبریک گن کهیر زنم تبریک گن یاد حقوق میفتم قول بهروز وثوقی فیلم همسفر انگولکمون نذار یاد چیزایی بیفتیم مصبتو شکر روز_زن	train	social
زلزله هرمزگان بزرگی محل وقوع استان هرمزگان حوالی قلعه قاضی تاریخ وقوع وقت محلی طول جغرافیایی عرض جغرافیایی عمق زمین‌لرزه کیلومتر زلزله	train	ecology
دی سال عبدالحسین میرزا فرمانفرما شکست سالارالدوله مدعی تاج تخت کرمانشاه فرماندهی یپرم خان گرفته_بود عده اهالی شهر پشتیبان مستبدین همدست سالارالدوله اعدام میانشان روحانی شیعه سنی چشم میخوردند	train	religion
مدیرکل محیط زیست گلستان اتش پارک ملی گلستان شعله ور شده_است چهارشنبه پنجمین وقوع اتش سوزی پارک ملی گلستان گزارش محیط_زیست	train	ecology
کرونا دیوارهای نامریی می‌توان کرونا محیط‌های بزرگی دفاتر کار ماسک نشست کار بیمار نشد پژوهشگران المانی می‌خواهند کمک دیوار نامریی امر انقلابی مبارزه کرونا	train	health
مهمترین اخرین خبر فوری غافلگیرکننده کانادا سند مدارس شبانه‌روزی بومیان می‌گفت نابود تحویل بومیان می‌دهد اسناد تحویل نداده نابودی گفته_بود	train	education
مرورگر رمزارز اپرا کیف پول داخلی معرفی بورس سیگنال اپرا ازمایشی مرورگر کریپتو رونمایی ویژگی‌هایی کیف پول داخلی دسترسی اسان صرافی‌های نمایش خبر سیگنال بورس ارزدیجیتال	train	economics
ترک‌های عظیم کوهستان جاده هراز فعالیت‌های معدنی محیط_زیست دستخوش تغییر کرده_است احتمال فاجعه انسانی جاده سقوط کوه منطقه	train	ecology
مراحل همبرگر محتویات گوشت وزن گرم پودر پیاز نمک فلفل سبز خرد همبرگر برگر برگر_دستی کجاخوبه ساندویچ_همبرگر نهار سس_مخصوص بفرما تهران تهرانگردی رستوران رسترانگردی	train	lifestyle
ایستگاه فضایی چین بتازگی تصاویری زمین منتشر کرده_است جدیدترین تصویری دلخراش دریاچه ارومیه چشم خورد دریاچه دولت_محیط_نیستی ادعای نجاتش محیط_زیست دریاچه_ارومیه	train	ecology
مرام فاطمی امام زمانترا مظلوم دیدی ارام قرار نداشته_باشی مولا جان حضرت_زهرا_سلام_الله_علیها قرار دل بی‌قرارم اللهم_عجل_لولیک_الفرج	train	religion
ایران نان اهواز گران قرص نان تافتون ریالتومان ریالتومان نان سنگگ ریال ریال افزایش یافته_است انواع نان اهواز بربری افزایش درصدی می‌دهد گرانی سرنگونی	train	economics
بنظرم بازی پرسپولیس بخاطر ذوب اهن بسته بازی نمیکرد مدافعانش دفاعش فضا میداد پرسپولیس_ذوب_اهن جام_حذفی	train	sport
نرخ_ارز یکشنبه دی ساعت دلار_امریکا_فروش تومان دلار_امریکا_خرید تومان طلای__عیار_هر_گرم تومان ابشده تومان تایم لاین زنده نرخ ارز	train	economics
ساعت یکطرفه مسیر کندوان شب تغییر ساعت بامداد نظرتون جاده_چالوس	train	transport
دانشمندان تحقیقات نبودن بلایی بشریت میومد ویروس تصورش وحشتناکه دنیا هستن همشون میبوسم کرونا	train	health
زمستان صبر طالب نوروز سعدی	train	art
تعطیلی خوبی سرشار ارامش ویدیو ارزومندیم سرخپوست فلوت_سرخپوستی ساز روز_خوب جمعه تعطیلات ارامش_بخش زیبایی هوای_پاک استراحت ارامش حس_خوب حال_خوب لذت سحر_امیز پایان_هفته	train	lifestyle
نقشی کرونا پیشرفت هنرهای اشپزی کلاس اشپزی می‌تونست فکرشو می‌کرد ویروس باعث بانی شکوفایی هنرهای اشپزی ملت بشه ؟!	train	lifestyle
جالبه میگن دلیل ریزش طلا فدرال رزرو فاندانتال دنبال نمیکنم بگم ؟؟ فاندا نگه میدارن چارت میخواد حرکت فاند میکنن ترید فارکس	train	economics
استقلال قدرت پرونده گل_گهر اعمال نفوذ تیم سوگلی سال رانت بهره برد	train	sport
مولای‌من کلاف نخ اقا قبول ایها العزیز ابانا قبول اهی بساط امید ناامیدمان ننما قبول اللهم_عجل_لولیک_الفرج سلام امام زمانم	train	religion
بازیکن هوادار پرسپولیس گل زدم محمدجواد محمدی واکنش سوال متوجه نشد توپ زده_است اظهار دیدم توپ رد دستم اوردم توپ دستم خورد محمدی خصوص قبول گلی زده مارادونایی خنده	train	sport
ادامه اعتصاب سراسری معلمان ایران فرهنگیان شاغل مدارس شهرهای کیش رزقان کامیاران گچساران الیگودرز نیشابور بابل سپیدان بوکان اعتصاب زده ادامه فعالیت تدریس‌شان خودداری اعتراضات_سراسری_معلمان اعتصابات_سراسری_معلمان معلمان حقوق_بشر	train	education
دانشجو دانشجو تبریک میگم رنگ دانشگاه ندیدن ورودی دانشجو	train	education
مشکل حل نشه مدرسه تعطیل می‌شه شعار تجمع معلمان شیراز اعتراضات_سراسری	train	education
پوست موی_سر ناخن پلاس قابلیت مصرف خوراکی ماسک افتادگی گودی بهبود سرعت رشد موی تقویت ساختار پوست مو تقویت کلاژن جوانسازی ضد	train	lifestyle
اتنا دایمی زندان لاکان رشت بازداشت عفو الملل اتنا دایمی زندان سپری می‌کرد اتنا_دایمی ایران زنان	train	social
مسیری هفته تومن هفته تومن اسنپ	train	transport
طبیعت هوایی نو تجربه‌های هیجان‌انگیز زمستانی زندگی جذاب‌تر می‌کند پیشرو هیجان استقبال تغذیه_سالم تحفه تن_ماهی غذا خوشمزه سالم کنسرو غذای_سالم غذای_خوشمزه	train	lifestyle
طبق گزارش گلس‌نود بیتکوین ارزش دلار خریداری کرده_است گزارشات بیت‌کوین خریداری	train	tech
دل پریشان هوایت هوا نسیم سامرایت پا خیز شکوه افرینش برخیزد عالم پایت اللهم_عجل_لولیک_الفرج	train	religion
تصمیم بازی حسین زاده رضاوند ترکیب بازی نبینم واسه موفقیت تیمم دعا حمایتش برنمیدارم اعصاب دیدن بازی نفرو استقلال	train	sport
ابتلای شمار زیادی بازیکنان کرونا لیگ فوتبال امریکایی متوقف مثبت تست کرونای بازیکن مسابقات لیگ فوتبال_امریکایی هفته تعویق افتاد رصد	train	health
ماه کار امدن اخوند قتل‌عام اعدام رییسی وضعیت زندگی معیشت زنان شرایط توامانی فقر کرونا مرزهای فاجعه درنوردیده ودر عرصه مسکن درمان خوراک پوشاک تامین اولیه‌ترین نیازهای زندگی محتاج‌تر می‌شوند	train	social
ماشینی سوار حمیرا !! دوست چکنم عاشق تحمل جدایی دروغ میگه دوست تاکسی	train	transport
راهکار لایه‌ اتریوم به‌نام معروف دچار قطعی ساعته‌ی شبکه اشکال درپی نقص سخت‌افزاری رخ به‌طوری اختلال مکانیسم توالی شبکه باعث کندی پردازش تراکنش‌ها جزییات لینک	train	tech
صبح جمعه پاییزی ابانی ابری بارانی بخیر پرانرژی تذکر بره ببینه شیراب اونم اخرش بارندگی روزمره_نویسی بارندگی گرفتگی_معابر اب_در_خیابان سیلاب	train	ecology
طرز تهیه جواهرپلو خانه‌داری خانه_داری اشپزی وگان وگن گیاهخواری گیاه_خواری	train	lifestyle
بریم استقبال اثبات قضیه تکالیف دانشگاه	train	education
روزرسانی قیمت دلار سبزه تومان دلار هرات تومان یورو تومان پوند تومان	train	economics
قدرت لرزش وقوعش برام جالب تجربه رفتم پنجره ببینم کا تاور کرن تکون میخوره ؟!؟ فیلما تکون نخورد زلزله خسارتی وضعیت مملکت هوا خسارتی موندگار ریشه	train	ecology
مدیریت کیفیت رستوران مباحث دوره اصول مدیریت رستوران مراحل اندازی رستوران کافی_شاپ دکوراسیون داخلی خارجی رستوران نیاز اموزش پرسنل رستوران مدیران غذاها منوها اشنا میشود	train	lifestyle
تجمع سراسری معلمان وعده‌ما پنجشنبه دی ایران	train	education
کرپ_گوشت_قارچ کیفیت_اتفاقی_نیست کافه کافه_رستوران حقیقت _خودتو_بسازرشت_گلسار ژون_کافه قهوه اسپرسو نوشیدنی غذا	train	lifestyle
معاملات روزجاری بازارهای جهانی نفت انرژی قیمت نفت_برنت سنت افزایش دلار	train	economics
نمیدونم مترو مدیریت بحران حقوق ماهش جلالش مترو	train	transport
می‌گن مانع تصمیم زندگی‌شو پایان بده موضوع اینه تصمیم خودکشی سلامت روان می‌شه تصمیم فرد تصمیم بیماریش تراپیست می‌گفت ببین تصمیم حسن افسردگی تصمیم می‌گیره	train	social
قشنگ احساس گوشه رینگ بوکسم بخاطر دزدی تجاوز قتل بخاطر زن بودنم خسته‌ام خسته قتل_ناموسی	train	social
گفته_بودی محو تماشای مات مژه نزنی مژه نزنم دستم نرود ناز چشمان مژه زدنی عشق شعر معشوق	train	art
کارهایی ساده زیبا شگفت زده خواهد_کرد پوش باطرح سبک قبیله استایل پوشاک_شیک پوشاک_ساده ساده	train	lifestyle
مبارک بچه ایشالا جشن صعود مرحله‌ی جام_جهانی	train	sport
هوای تهران چطوره بیشترین دما درجه کمترین دما درجه ست حواست هواشناسی_توییتر	train	ecology
علت فقر زنان ایرانی موهایشان برای‌ گذران زندگی می‌فروشند تشدید بحران اقتصادی گسترش فقر کشور رسانه ایرانی گسترش پدیده خرید فروش موی دختران زنان ایرانی کشور دلیل فقر نیاز مالی خبر خامنه‌ای_جنایتکار فقر	train	social
گاز کشید اب برق پیوست فقر اعتراضات_سراسری	train	social
صبح شماهایی بیتکوین اعصابتون میره میدوه بخیر عده دانشمند مطلع زمستان کریپتویی میگن شرایط بیت صفر برسه بازار بمانیم	train	tech
دبیر کمیته علمی کشوری مبارزه کرونا گفته_است سویه امیکرون کشور گردش الگویی انتشار انمتصور دید ویروس ناتفاقا چکیده سال مقابله جمهوری اسلامی کرونا دید ویروس	train	health
بیشترین سهم کاربردهای لیزر پزشکی مربوط حوزه پوست مو زیبایی انوع جراحی زیبایی درمان ضایعات عروقی پیگمانته ماه گرفتگی رگهای واریسی خالکوبی لایه جوانسازی درمان چین چروک اسکار اکنه پیوندمو دربر	train	lifestyle
دنیا امیخته کرونا ایرانی کرونا تحریم جنگ فقر نمیدونم پایانی اتفاقات	train	health
تتر صادرکننده بزرگترین استیبل کوین جهان جمعه حساب بلاکچین اتریوم مسدود کرده_است طبق گزارش پلتفرم ادرس‌ها دارایی جزییات لینک	train	tech
